"Council.Name","Area.Name","Year","Measure","Value"
"Renfrewshire","PaisleSW","2026","Sex Ratio",92.8
"Renfrewshire","PaisleSW","2027","Sex Ratio",93
"Renfrewshire","PaisleSW","2028","Sex Ratio",93.2
"Renfrewshire","PaisleSW","2029","Sex Ratio",93.4
"Renfrewshire","PaisleSW","2030","Sex Ratio",93.6
"Renfrewshire","PaisleyE","2002","Life Expectancy - Persons",70.9
"Renfrewshire","PaisleyE","2003","Life Expectancy - Persons",70.1
"Renfrewshire","PaisleyE","2004","Life Expectancy - Persons",72.5
"Renfrewshire","PaisleyE","2005","Life Expectancy - Persons",73.5
"Renfrewshire","PaisleyE","2006","Life Expectancy - Persons",72.8
"Renfrewshire","PaisleyE","2007","Life Expectancy - Persons",74.9
"Renfrewshire","PaisleyE","2008","Life Expectancy - Persons",74.9
"Renfrewshire","PaisleyE","2009","Life Expectancy - Persons",76.9
"Renfrewshire","PaisleyE","2010","Life Expectancy - Persons",73.6
"Renfrewshire","PaisleyE","2011","Life Expectancy - Persons",78.5
"Renfrewshire","PaisleyE","2012","Life Expectancy - Persons",77.6
"Renfrewshire","PaisleyE","2013","Life Expectancy - Persons",75.4
"Renfrewshire","PaisleyE","2014","Life Expectancy - Persons",76.6
"Renfrewshire","PaisleyE","2015","Life Expectancy - Persons",76.9
"Renfrewshire","PaisleyE","2016","Life Expectancy - Persons",77.2
"Renfrewshire","PaisleyE","2017","Life Expectancy - Persons",78.7
"Renfrewshire","PaisleyE","2018","Life Expectancy - Persons",76.7
"Renfrewshire","PaisleyE","2019","Life Expectancy - Persons",77.7
"Renfrewshire","PaisleyE","2020","Life Expectancy - Persons",77.4
"Renfrewshire","PaisleyE","2021","Life Expectancy - Persons",77.5
"Renfrewshire","PaisleyE","2022","Life Expectancy - Persons",77.6
"Renfrewshire","PaisleyE","2023","Life Expectancy - Persons",77.8
"Renfrewshire","PaisleyE","2024","Life Expectancy - Persons",77.6
"Renfrewshire","PaisleyE","2025","Life Expectancy - Persons",77.7
"Renfrewshire","PaisleyE","2026","Life Expectancy - Persons",77.9
"Renfrewshire","PaisleyE","2027","Life Expectancy - Persons",77.9
"Renfrewshire","PaisleyE","2028","Life Expectancy - Persons",78.1
"Renfrewshire","PaisleyE","2029","Life Expectancy - Persons",78.1
"Renfrewshire","PaisleyE","2030","Life Expectancy - Persons",78.4
"Renfrewshire","PaisleyE","2002","Natural Change",-60
"Renfrewshire","PaisleyE","2003","Natural Change",-83
"Renfrewshire","PaisleyE","2004","Natural Change",-31
"Renfrewshire","PaisleyE","2005","Natural Change",-25
"Renfrewshire","PaisleyE","2006","Natural Change",-23
"Renfrewshire","PaisleyE","2007","Natural Change",13
"Renfrewshire","PaisleyE","2008","Natural Change",20
"Renfrewshire","PaisleyE","2009","Natural Change",29
"Renfrewshire","PaisleyE","2010","Natural Change",10
"Renfrewshire","PaisleyE","2011","Natural Change",22
"Renfrewshire","PaisleyE","2012","Natural Change",37
"Renfrewshire","PaisleyE","2013","Natural Change",20
"Renfrewshire","PaisleyE","2014","Natural Change",36
"Renfrewshire","PaisleyE","2015","Natural Change",-5
"Renfrewshire","PaisleyE","2016","Natural Change",30
"Renfrewshire","PaisleyE","2017","Natural Change",30
"Renfrewshire","PaisleyE","2018","Natural Change",2
"Renfrewshire","PaisleyE","2019","Natural Change",3.9
"Renfrewshire","PaisleyE","2020","Natural Change",1.9
"Renfrewshire","PaisleyE","2021","Natural Change",3.4
"Renfrewshire","PaisleyE","2022","Natural Change",4.3
"Renfrewshire","PaisleyE","2023","Natural Change",5
"Renfrewshire","PaisleyE","2024","Natural Change",3.5
"Renfrewshire","PaisleyE","2025","Natural Change",4.2
"Renfrewshire","PaisleyE","2026","Natural Change",5.3
"Renfrewshire","PaisleyE","2027","Natural Change",4.2
"Renfrewshire","PaisleyE","2028","Natural Change",5
"Renfrewshire","PaisleyE","2029","Natural Change",4
"Renfrewshire","PaisleyE","2030","Natural Change",4.4
"Renfrewshire","PaisleyE","2002","Net Migration",-56
"Renfrewshire","PaisleyE","2003","Net Migration",177
"Renfrewshire","PaisleyE","2004","Net Migration",157
"Renfrewshire","PaisleyE","2005","Net Migration",-178
"Renfrewshire","PaisleyE","2006","Net Migration",-39
"Renfrewshire","PaisleyE","2007","Net Migration",108
"Renfrewshire","PaisleyE","2008","Net Migration",135
"Renfrewshire","PaisleyE","2009","Net Migration",86
"Renfrewshire","PaisleyE","2010","Net Migration",266
"Renfrewshire","PaisleyE","2011","Net Migration",149
"Renfrewshire","PaisleyE","2012","Net Migration",41
"Renfrewshire","PaisleyE","2013","Net Migration",59
"Renfrewshire","PaisleyE","2014","Net Migration",119
"Renfrewshire","PaisleyE","2015","Net Migration",-73
"Renfrewshire","PaisleyE","2016","Net Migration",143
"Renfrewshire","PaisleyE","2017","Net Migration",111
"Renfrewshire","PaisleyE","2018","Net Migration",188
"Renfrewshire","PaisleyE","2019","Net Migration",84.5
"Renfrewshire","PaisleyE","2020","Net Migration",88.4
"Renfrewshire","PaisleyE","2021","Net Migration",91.5
"Renfrewshire","PaisleyE","2022","Net Migration",89.7
"Renfrewshire","PaisleyE","2023","Net Migration",92.5
"Renfrewshire","PaisleyE","2024","Net Migration",89.9
"Renfrewshire","PaisleyE","2025","Net Migration",88.9
"Renfrewshire","PaisleyE","2026","Net Migration",88.6
"Renfrewshire","PaisleyE","2027","Net Migration",88.1
"Renfrewshire","PaisleyE","2028","Net Migration",89.7
"Renfrewshire","PaisleyE","2029","Net Migration",88
"Renfrewshire","PaisleyE","2030","Net Migration",87.5
"Renfrewshire","PaisleyE","2002","Total Population",10565
"Renfrewshire","PaisleyE","2003","Total Population",10659
"Renfrewshire","PaisleyE","2004","Total Population",10785
"Renfrewshire","PaisleyE","2005","Total Population",10582
"Renfrewshire","PaisleyE","2006","Total Population",10520
"Renfrewshire","PaisleyE","2007","Total Population",10641
"Renfrewshire","PaisleyE","2008","Total Population",10796
"Renfrewshire","PaisleyE","2009","Total Population",10911
"Renfrewshire","PaisleyE","2010","Total Population",11187
"Renfrewshire","PaisleyE","2011","Total Population",11358
"Renfrewshire","PaisleyE","2012","Total Population",11436
"Renfrewshire","PaisleyE","2013","Total Population",11515
"Renfrewshire","PaisleyE","2014","Total Population",11670
"Renfrewshire","PaisleyE","2015","Total Population",11592
"Renfrewshire","PaisleyE","2016","Total Population",11765
"Renfrewshire","PaisleyE","2017","Total Population",11906
"Renfrewshire","PaisleyE","2018","Total Population",12096
"Renfrewshire","PaisleyE","2019","Total Population",12184.4
"Renfrewshire","PaisleyE","2020","Total Population",12274.7
"Renfrewshire","PaisleyE","2021","Total Population",12369.6
"Renfrewshire","PaisleyE","2022","Total Population",12463.6
"Renfrewshire","PaisleyE","2023","Total Population",12561.1
"Renfrewshire","PaisleyE","2024","Total Population",12654.5
"Renfrewshire","PaisleyE","2025","Total Population",12747.6
"Renfrewshire","PaisleyE","2026","Total Population",12841.5
"Renfrewshire","PaisleyE","2027","Total Population",12933.8
"Renfrewshire","PaisleyE","2028","Total Population",13028.5
"Renfrewshire","PaisleyE","2029","Total Population",13120.5
"Renfrewshire","PaisleyE","2030","Total Population",13212.4
"Renfrewshire","PaisleyE","2002","Dependency Ratio",49.2
"Renfrewshire","PaisleyE","2003","Dependency Ratio",48.1
"Renfrewshire","PaisleyE","2004","Dependency Ratio",47.6
"Renfrewshire","PaisleyE","2005","Dependency Ratio",47.3
"Renfrewshire","PaisleyE","2006","Dependency Ratio",46.7
"Renfrewshire","PaisleyE","2007","Dependency Ratio",47.1
"Renfrewshire","PaisleyE","2008","Dependency Ratio",46.1
"Renfrewshire","PaisleyE","2009","Dependency Ratio",44.7
"Renfrewshire","PaisleyE","2010","Dependency Ratio",43.9
"Renfrewshire","PaisleyE","2011","Dependency Ratio",44.6
"Renfrewshire","PaisleyE","2012","Dependency Ratio",46.6
"Renfrewshire","PaisleyE","2013","Dependency Ratio",47.3
"Renfrewshire","PaisleyE","2014","Dependency Ratio",47.7
"Renfrewshire","PaisleyE","2015","Dependency Ratio",46.8
"Renfrewshire","PaisleyE","2016","Dependency Ratio",47.2
"Renfrewshire","PaisleyE","2017","Dependency Ratio",47.4
"Renfrewshire","PaisleyE","2018","Dependency Ratio",46.6
"Renfrewshire","PaisleyE","2019","Dependency Ratio",46.4
"Renfrewshire","PaisleyE","2020","Dependency Ratio",46.3
"Renfrewshire","PaisleyE","2021","Dependency Ratio",45.9
"Renfrewshire","PaisleyE","2022","Dependency Ratio",45.1
"Renfrewshire","PaisleyE","2023","Dependency Ratio",45.5
"Renfrewshire","PaisleyE","2024","Dependency Ratio",45.9
"Renfrewshire","PaisleyE","2025","Dependency Ratio",46
"Renfrewshire","PaisleyE","2026","Dependency Ratio",46.6
"Renfrewshire","PaisleyE","2027","Dependency Ratio",47.1
"Renfrewshire","PaisleyE","2028","Dependency Ratio",47.6
"Renfrewshire","PaisleyE","2029","Dependency Ratio",48.3
"Renfrewshire","PaisleyE","2030","Dependency Ratio",49
"Renfrewshire","PaisleyE","2002","Sex Ratio",91.6
"Renfrewshire","PaisleyE","2003","Sex Ratio",90.1
"Renfrewshire","PaisleyE","2004","Sex Ratio",91.4
"Renfrewshire","PaisleyE","2005","Sex Ratio",90.7
"Renfrewshire","PaisleyE","2006","Sex Ratio",89.8
"Renfrewshire","PaisleyE","2007","Sex Ratio",91
"Renfrewshire","PaisleyE","2008","Sex Ratio",93
"Renfrewshire","PaisleyE","2009","Sex Ratio",94.7
"Renfrewshire","PaisleyE","2010","Sex Ratio",95
"Renfrewshire","PaisleyE","2011","Sex Ratio",95.2
"Renfrewshire","PaisleyE","2012","Sex Ratio",94.4
"Renfrewshire","PaisleyE","2013","Sex Ratio",93.6
"Renfrewshire","PaisleyE","2014","Sex Ratio",92.2
"Renfrewshire","PaisleyE","2015","Sex Ratio",93.3
"Renfrewshire","PaisleyE","2016","Sex Ratio",93.7
"Renfrewshire","PaisleyE","2017","Sex Ratio",93.5
"Renfrewshire","PaisleyE","2018","Sex Ratio",94.3
"Renfrewshire","PaisleyE","2019","Sex Ratio",94.4
"Renfrewshire","PaisleyE","2020","Sex Ratio",94.6
"Renfrewshire","PaisleyE","2021","Sex Ratio",94.9
"Renfrewshire","PaisleyE","2022","Sex Ratio",95.1
"Renfrewshire","PaisleyE","2023","Sex Ratio",95.4
"Renfrewshire","PaisleyE","2024","Sex Ratio",95.6
"Renfrewshire","PaisleyE","2025","Sex Ratio",95.8
"Renfrewshire","PaisleyE","2026","Sex Ratio",96.1
"Renfrewshire","PaisleyE","2027","Sex Ratio",96.3
"Renfrewshire","PaisleyE","2028","Sex Ratio",96.5
"Renfrewshire","PaisleyE","2029","Sex Ratio",96.6
"Renfrewshire","PaisleyE","2030","Sex Ratio",96.8
"Renfrewshire","PaisleyN","2002","Life Expectancy - Persons",71.9
"Renfrewshire","PaisleyN","2003","Life Expectancy - Persons",68.6
"Renfrewshire","PaisleyN","2004","Life Expectancy - Persons",72
"Renfrewshire","PaisleyN","2005","Life Expectancy - Persons",71.2
"Renfrewshire","PaisleyN","2006","Life Expectancy - Persons",71.7
"Renfrewshire","PaisleyN","2007","Life Expectancy - Persons",71.9
"Renfrewshire","PaisleyN","2008","Life Expectancy - Persons",71.5
"Renfrewshire","PaisleyN","2009","Life Expectancy - Persons",72.4
"Renfrewshire","PaisleyN","2010","Life Expectancy - Persons",71.1
"Renfrewshire","PaisleyN","2011","Life Expectancy - Persons",73.1
"Renfrewshire","PaisleyN","2012","Life Expectancy - Persons",75.1
"Renfrewshire","PaisleyN","2013","Life Expectancy - Persons",72.8
"Renfrewshire","PaisleyN","2014","Life Expectancy - Persons",72.9
"Renfrewshire","PaisleyN","2015","Life Expectancy - Persons",73.1
"Renfrewshire","PaisleyN","2016","Life Expectancy - Persons",74.2
"Renfrewshire","PaisleyN","2017","Life Expectancy - Persons",73.5
"Renfrewshire","PaisleyN","2018","Life Expectancy - Persons",74.3
"Renfrewshire","PaisleyN","2019","Life Expectancy - Persons",75
"Renfrewshire","PaisleyN","2020","Life Expectancy - Persons",74.7
"Renfrewshire","PaisleyN","2021","Life Expectancy - Persons",74.8
"Renfrewshire","PaisleyN","2022","Life Expectancy - Persons",74.9
"Renfrewshire","PaisleyN","2023","Life Expectancy - Persons",75
"Renfrewshire","PaisleyN","2024","Life Expectancy - Persons",74.9
"Renfrewshire","PaisleyN","2025","Life Expectancy - Persons",75
"Renfrewshire","PaisleyN","2026","Life Expectancy - Persons",75.2
"Renfrewshire","PaisleyN","2027","Life Expectancy - Persons",75.2
"Renfrewshire","PaisleyN","2028","Life Expectancy - Persons",75.4
"Renfrewshire","PaisleyN","2029","Life Expectancy - Persons",75.5
"Renfrewshire","PaisleyN","2030","Life Expectancy - Persons",75.7
"Renfrewshire","PaisleyN","2002","Natural Change",-12
"Renfrewshire","PaisleyN","2003","Natural Change",-29
"Renfrewshire","PaisleyN","2004","Natural Change",-3
"Renfrewshire","PaisleyN","2005","Natural Change",-9
"Renfrewshire","PaisleyN","2006","Natural Change",8
"Renfrewshire","PaisleyN","2007","Natural Change",53
"Renfrewshire","PaisleyN","2008","Natural Change",69
"Renfrewshire","PaisleyN","2009","Natural Change",49
"Renfrewshire","PaisleyN","2010","Natural Change",50
"Renfrewshire","PaisleyN","2011","Natural Change",76
"Renfrewshire","PaisleyN","2012","Natural Change",65
"Renfrewshire","PaisleyN","2013","Natural Change",64
"Renfrewshire","PaisleyN","2014","Natural Change",9
"Renfrewshire","PaisleyN","2015","Natural Change",12
"Renfrewshire","PaisleyN","2016","Natural Change",26
"Renfrewshire","PaisleyN","2017","Natural Change",14
"Renfrewshire","PaisleyN","2018","Natural Change",-8
"Renfrewshire","PaisleyN","2019","Natural Change",-15.2
"Renfrewshire","PaisleyN","2020","Natural Change",-19
"Renfrewshire","PaisleyN","2021","Natural Change",-16.9
"Renfrewshire","PaisleyN","2022","Natural Change",-16.3
"Renfrewshire","PaisleyN","2023","Natural Change",-15.7
"Renfrewshire","PaisleyN","2024","Natural Change",-19.1
"Renfrewshire","PaisleyN","2025","Natural Change",-19.1
"Renfrewshire","PaisleyN","2026","Natural Change",-19.3
"Renfrewshire","PaisleyN","2027","Natural Change",-22.5
"Renfrewshire","PaisleyN","2028","Natural Change",-22.7
"Renfrewshire","PaisleyN","2029","Natural Change",-25.4
"Renfrewshire","PaisleyN","2030","Natural Change",-26.5
"Renfrewshire","PaisleyN","2002","Net Migration",-148
"Renfrewshire","PaisleyN","2003","Net Migration",-185
"Renfrewshire","PaisleyN","2004","Net Migration",-20
"Renfrewshire","PaisleyN","2005","Net Migration",76
"Renfrewshire","PaisleyN","2006","Net Migration",137
"Renfrewshire","PaisleyN","2007","Net Migration",118
"Renfrewshire","PaisleyN","2008","Net Migration",182
"Renfrewshire","PaisleyN","2009","Net Migration",205
"Renfrewshire","PaisleyN","2010","Net Migration",-14
"Renfrewshire","PaisleyN","2011","Net Migration",42
"Renfrewshire","PaisleyN","2012","Net Migration",-149
"Renfrewshire","PaisleyN","2013","Net Migration",53
"Renfrewshire","PaisleyN","2014","Net Migration",-133
"Renfrewshire","PaisleyN","2015","Net Migration",196
"Renfrewshire","PaisleyN","2016","Net Migration",220
"Renfrewshire","PaisleyN","2017","Net Migration",-76
"Renfrewshire","PaisleyN","2018","Net Migration",-39
"Renfrewshire","PaisleyN","2019","Net Migration",16.9
"Renfrewshire","PaisleyN","2020","Net Migration",22.4
"Renfrewshire","PaisleyN","2021","Net Migration",26.9
"Renfrewshire","PaisleyN","2022","Net Migration",27.3
"Renfrewshire","PaisleyN","2023","Net Migration",28.1
"Renfrewshire","PaisleyN","2024","Net Migration",23.5
"Renfrewshire","PaisleyN","2025","Net Migration",22.2
"Renfrewshire","PaisleyN","2026","Net Migration",22.5
"Renfrewshire","PaisleyN","2027","Net Migration",22.3
"Renfrewshire","PaisleyN","2028","Net Migration",24.2
"Renfrewshire","PaisleyN","2029","Net Migration",22.3
"Renfrewshire","PaisleyN","2030","Net Migration",21.2
"Renfrewshire","PaisleyN","2002","Total Population",15667
"Renfrewshire","PaisleyN","2003","Total Population",15453
"Renfrewshire","PaisleyN","2004","Total Population",15430
"Renfrewshire","PaisleyN","2005","Total Population",15497
"Renfrewshire","PaisleyN","2006","Total Population",15642
"Renfrewshire","PaisleyN","2007","Total Population",15813
"Renfrewshire","PaisleyN","2008","Total Population",16064
"Renfrewshire","PaisleyN","2009","Total Population",16318
"Renfrewshire","PaisleyN","2010","Total Population",16354
"Renfrewshire","PaisleyN","2011","Total Population",16472
"Renfrewshire","PaisleyN","2012","Total Population",16388
"Renfrewshire","PaisleyN","2013","Total Population",16505
"Renfrewshire","PaisleyN","2014","Total Population",16381
"Renfrewshire","PaisleyN","2015","Total Population",16589
"Renfrewshire","PaisleyN","2016","Total Population",16835
"Renfrewshire","PaisleyN","2017","Total Population",16773
"Renfrewshire","PaisleyN","2018","Total Population",16726
"Renfrewshire","PaisleyN","2019","Total Population",16727.7
"Renfrewshire","PaisleyN","2020","Total Population",16731
"Renfrewshire","PaisleyN","2021","Total Population",16741
"Renfrewshire","PaisleyN","2022","Total Population",16752.1
"Renfrewshire","PaisleyN","2023","Total Population",16764.5
"Renfrewshire","PaisleyN","2024","Total Population",16768.9
"Renfrewshire","PaisleyN","2025","Total Population",16771.9
"Renfrewshire","PaisleyN","2026","Total Population",16775.1
"Renfrewshire","PaisleyN","2027","Total Population",16775
"Renfrewshire","PaisleyN","2028","Total Population",16776.5
"Renfrewshire","PaisleyN","2029","Total Population",16773.4
"Renfrewshire","PaisleyN","2030","Total Population",16768.1
"Renfrewshire","PaisleyN","2002","Dependency Ratio",50.3
"Renfrewshire","PaisleyN","2003","Dependency Ratio",50.2
"Renfrewshire","PaisleyN","2004","Dependency Ratio",49.7
"Renfrewshire","PaisleyN","2005","Dependency Ratio",48.7
"Renfrewshire","PaisleyN","2006","Dependency Ratio",47
"Renfrewshire","PaisleyN","2007","Dependency Ratio",46.3
"Renfrewshire","PaisleyN","2008","Dependency Ratio",46.8
"Renfrewshire","PaisleyN","2009","Dependency Ratio",45
"Renfrewshire","PaisleyN","2010","Dependency Ratio",44
"Renfrewshire","PaisleyN","2011","Dependency Ratio",42.6
"Renfrewshire","PaisleyN","2012","Dependency Ratio",43.6
"Renfrewshire","PaisleyN","2013","Dependency Ratio",43.7
"Renfrewshire","PaisleyN","2014","Dependency Ratio",43.6
"Renfrewshire","PaisleyN","2015","Dependency Ratio",43.7
"Renfrewshire","PaisleyN","2016","Dependency Ratio",43.9
"Renfrewshire","PaisleyN","2017","Dependency Ratio",44
"Renfrewshire","PaisleyN","2018","Dependency Ratio",44.2
"Renfrewshire","PaisleyN","2019","Dependency Ratio",44.4
"Renfrewshire","PaisleyN","2020","Dependency Ratio",45
"Renfrewshire","PaisleyN","2021","Dependency Ratio",45.4
"Renfrewshire","PaisleyN","2022","Dependency Ratio",45.5
"Renfrewshire","PaisleyN","2023","Dependency Ratio",45.7
"Renfrewshire","PaisleyN","2024","Dependency Ratio",46
"Renfrewshire","PaisleyN","2025","Dependency Ratio",46.3
"Renfrewshire","PaisleyN","2026","Dependency Ratio",46.9
"Renfrewshire","PaisleyN","2027","Dependency Ratio",47
"Renfrewshire","PaisleyN","2028","Dependency Ratio",47
"Renfrewshire","PaisleyN","2029","Dependency Ratio",47.4
"Renfrewshire","PaisleyN","2030","Dependency Ratio",48
"Renfrewshire","PaisleyN","2002","Sex Ratio",89.6
"Renfrewshire","PaisleyN","2003","Sex Ratio",90.2
"Renfrewshire","PaisleyN","2004","Sex Ratio",91.3
"Renfrewshire","PaisleyN","2005","Sex Ratio",92
"Renfrewshire","PaisleyN","2006","Sex Ratio",92.6
"Renfrewshire","PaisleyN","2007","Sex Ratio",93.8
"Renfrewshire","PaisleyN","2008","Sex Ratio",94.5
"Renfrewshire","PaisleyN","2009","Sex Ratio",95
"Renfrewshire","PaisleyN","2010","Sex Ratio",95.6
"Renfrewshire","PaisleyN","2011","Sex Ratio",96
"Renfrewshire","PaisleyN","2012","Sex Ratio",95.5
"Renfrewshire","PaisleyN","2013","Sex Ratio",97.1
"Renfrewshire","PaisleyN","2014","Sex Ratio",97.1
"Renfrewshire","PaisleyN","2015","Sex Ratio",96.3
"Renfrewshire","PaisleyN","2016","Sex Ratio",96.1
"Renfrewshire","PaisleyN","2017","Sex Ratio",96.5
"Renfrewshire","PaisleyN","2018","Sex Ratio",97.5
